transport_type_cumulative_usage.values0,transport_type_cumulative_usage.values1,transport_type_cumulative_usage.values2,transport_type_cumulative_usage.values3,transport_type_cumulative_usage.values4
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,219,250,50,0
26,223,252,50,0
26,230,256,50,0
26,241,257,53,0
26,248,261,56,0
26,248,262,56,0
26,251,266,56,0
26,256,273,56,0
26,260,283,58,0
26,268,295,60,0
26,275,299,60,0
28,279,304,61,0
32,298,320,63,0
37,326,343,65,0
50,347,360,66,0
59,365,386,67,0
66,398,404,70,0
66,398,404,70,0
66,398,404,70,0
66,398,404,70,0
66,398,404,70,0
66,398,404,70,0
66,398,404,70,0
66,398,404,70,0
66,398,414,70,0
68,399,425,70,0
69,400,433,70,0
72,402,446,70,0
75,405,453,70,0
75,405,453,70,0
75,405,453,70,0
75,405,453,70,0
75,405,453,70,0
75,405,453,70,0
75,405,453,70,0
76,406,456,70,0
99,431,481,74,0
115,468,508,79,0
129,498,531,82,0
144,524,570,87,0
163,547,592,91,0
164,551,599,91,0
179,592,645,95,0
196,634,674,98,0
204,668,721,106,0
223,709,757,115,0
233,743,789,122,0
233,743,790,123,0
238,746,802,128,0
247,748,818,130,0
248,752,831,138,0
251,755,844,141,0
257,758,854,146,0
257,759,854,146,0
257,765,863,147,0
257,774,870,147,0
257,776,882,147,0
257,781,885,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
258,783,890,147,0
0,0,0,0,0
0,10,1,2,0
0,15,2,4,0
0,20,5,4,0
0,32,6,7,0
0,39,9,9,0
0,39,11,9,0
0,52,23,10,0
2,63,45,10,0
4,73,69,10,0
5,82,84,12,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,95,109,13,0
9,96,110,14,0
11,111,127,16,0
11,128,148,17,0
14,141,163,20,0
19,156,179,24,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,193,27,0
20,168,195,28,0
20,171,199,31,0
21,175,200,34,0
22,176,204,38,0
22,177,207,42,0
22,179,214,43,0
22,179,214,43,0
22,181,223,45,0
22,188,232,46,0
25,195,238,48,0
25,202,242,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,204,249,50,0
26,219,250,50,0
26,223,252,50,0
26,230,256,50,0
26,241,257,52,0
26,248,261,55,0
26,248,262,55,0
26,251,266,55,0
26,256,273,55,0
26,260,283,57,0
26,268,295,59,0
27,275,299,60,0
29,279,304,60,0
34,298,320,60,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,9,1,1,0
1,15,5,1,0
1,18,6,4,0
1,24,9,6,0
1,31,14,9,0
1,32,15,9,0
1,53,32,10,0
5,71,48,10,0
7,83,71,10,0
7,94,84,10,0
9,107,103,10,0
9,107,103,10,0
9,107,103,10,0
9,107,103,10,0
9,107,103,10,0
9,107,103,10,0
9,107,103,10,0
9,108,104,11,0
9,130,118,14,0
11,149,138,15,0
12,165,151,18,0
15,177,162,20,0
15,189,179,22,0
15,189,179,22,0
15,189,179,22,0
15,189,179,22,0
15,189,179,22,0
15,189,179,22,0
15,189,179,22,0
15,189,179,22,0
15,191,180,25,0
15,193,184,26,0
15,196,189,29,0
15,199,193,32,0
15,202,200,40,0
16,202,200,41,0
20,207,207,47,0
21,215,211,51,0
24,226,222,56,0
28,227,223,59,0
30,232,232,62,0
30,232,232,62,0
30,232,232,62,0
30,232,232,62,0
30,232,232,62,0
30,232,232,62,0
30,232,232,62,0
30,233,232,62,0
30,242,234,62,0
30,248,238,65,0
30,254,241,66,0
30,257,243,66,0
30,262,245,66,0
30,262,246,66,0
32,267,254,67,0
33,274,260,70,0
33,278,270,72,0
33,283,277,77,0
33,289,283,81,0
36,294,285,81,0
44,324,307,82,0
51,346,326,83,0
58,370,341,85,0
61,395,355,89,0
71,415,371,89,0
71,415,371,89,0
71,415,371,89,0
71,415,371,89,0
71,415,371,89,0
71,415,371,89,0
71,415,371,89,0
71,416,372,89,0
72,418,379,89,0
73,418,385,89,0
73,424,393,89,0
74,426,406,89,0
76,433,410,89,0
76,433,410,89,0
76,433,410,89,0
76,433,410,89,0
76,433,410,89,0
76,433,410,89,0
76,433,410,89,0
77,434,410,89,0
95,468,433,92,0
110,499,462,96,0
123,528,489,104,0
143,570,514,110,0
155,597,538,118,0
156,601,541,119,0
169,639,577,123,0
181,671,605,131,0
194,705,632,133,0
210,747,674,145,0
226,790,720,152,0
226,790,723,152,0
234,796,733,156,0
238,799,742,160,0
244,808,754,166,0
247,812,762,170,0
256,820,771,180,0
256,821,772,180,0
256,825,775,180,0
256,832,781,180,0
256,836,786,180,0
256,851,797,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
256,856,800,180,0
0,0,0,0,0
0,9,1,1,0
1,15,5,1,0
1,18,6,4,0
1,24,9,6,0
1,31,14,8,0
1,32,15,8,0
1,48,37,8,0
5,64,55,8,0
7,75,79,8,0
7,83,95,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,95,117,9,0
9,112,136,10,0
11,128,159,11,0
13,139,176,13,0
16,148,190,16,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
17,161,209,20,0
20,163,213,22,0
20,166,218,26,0
24,169,222,30,0
24,172,229,38,0
24,172,229,40,0
28,178,235,44,0
29,186,239,48,0
33,198,249,51,0
36,199,250,56,0
38,204,259,59,0
38,204,259,59,0
38,204,259,59,0
38,204,259,59,0
38,204,259,59,0
38,204,259,59,0
38,204,259,59,0
38,205,259,59,0
38,214,261,59,0
38,220,265,61,0
38,226,268,62,0
38,229,270,62,0
38,234,272,62,0
38,234,273,62,0
40,239,281,63,0
42,246,286,64,0
42,250,296,64,0
42,256,303,68,0
43,263,308,70,0
46,268,310,71,0
54,298,332,72,0
62,320,350,73,0
69,344,365,74,0
72,369,379,76,0
82,389,395,76,0
82,389,395,76,0
82,389,395,76,0
82,389,395,76,0
82,389,395,76,0
82,389,395,76,0
82,389,395,76,0
82,389,397,76,0
83,390,405,76,0
84,390,411,76,0
84,392,423,76,0
85,393,437,76,0
87,393,448,76,0
87,393,448,76,0
87,393,448,76,0
87,393,448,76,0
87,393,448,76,0
87,393,448,76,0
87,393,448,76,0
88,394,448,76,0
108,428,469,80,0
123,460,498,82,0
137,489,523,90,0
157,531,548,95,0
169,559,571,103,0
169,563,574,105,0
181,601,610,110,0
194,630,639,118,0
206,661,669,122,0
223,699,716,132,0
240,741,763,143,0
240,741,766,143,0
248,746,778,146,0
254,750,786,148,0
263,755,802,151,0
266,759,810,155,0
271,765,821,168,0
271,766,822,168,0
271,770,825,168,0
271,777,831,168,0
271,781,836,168,0
271,796,847,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
271,801,850,168,0
0,0,0,0,0
0,9,1,1,0
1,15,5,1,0
1,18,6,4,0
1,24,9,6,0
1,31,14,7,0
1,32,15,7,0
1,48,37,7,0
5,64,55,7,0
7,75,79,7,0
7,82,96,7,0
9,93,117,7,0
9,93,117,7,0
9,93,117,7,0
9,93,117,7,0
9,93,117,7,0
9,93,117,7,0
9,93,117,7,0
9,94,118,8,0
9,111,137,9,0
11,126,161,11,0
12,137,178,14,0
15,146,192,16,0
15,157,210,18,0
15,157,210,18,0
15,157,210,18,0
15,157,210,18,0
15,157,210,18,0
15,157,210,18,0
15,157,210,18,0
15,157,210,18,0
16,159,211,21,0
17,161,215,22,0
17,164,220,25,0
19,167,224,31,0
19,170,231,39,0
19,170,231,40,0
24,175,238,44,0
24,183,242,49,0
27,196,252,52,0
31,197,253,55,0
34,202,262,57,0
34,202,262,57,0
34,202,262,57,0
34,202,262,57,0
34,202,262,57,0
34,202,262,57,0
34,202,262,57,0
34,203,262,57,0
34,212,264,57,0
34,218,268,60,0
34,224,271,61,0
34,227,273,61,0
34,232,275,61,0
34,232,276,61,0
34,237,284,65,0
35,245,289,66,0
35,249,299,67,0
35,254,307,74,0
35,261,312,78,0
38,266,314,79,0
46,296,336,80,0
54,318,354,81,0
61,342,369,82,0
64,367,383,85,0
74,387,399,85,0
74,387,399,85,0
74,387,399,85,0
74,387,399,85,0
74,387,399,85,0
74,387,399,85,0
74,387,399,85,0
74,387,401,85,0
75,387,410,85,0
76,387,416,85,0
76,389,428,85,0
77,390,442,85,0
79,390,453,85,0
79,390,453,85,0
79,390,453,85,0
79,390,453,85,0
79,390,453,85,0
79,390,453,85,0
79,390,453,85,0
80,391,453,86,0
100,425,474,89,0
114,456,503,95,0
128,485,528,99,0
147,528,553,104,0
159,556,576,111,0
161,560,579,111,0
173,598,615,115,0
187,627,644,123,0
199,658,674,126,0
217,695,721,135,0
230,735,770,148,0
230,735,773,148,0
233,739,787,156,0
238,743,795,159,0
246,748,811,162,0
252,752,819,163,0
265,758,830,167,0
265,759,831,167,0
265,763,834,167,0
265,770,840,167,0
265,774,845,167,0
265,789,856,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
265,794,859,167,0
0,0,0,0,0
0,9,1,1,0
1,15,5,1,0
1,18,6,4,0
1,24,9,6,0
1,31,14,8,0
1,32,15,8,0
1,48,37,8,0
5,64,55,8,0
7,75,79,8,0
7,83,95,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,94,116,8,0
9,95,117,9,0
9,112,136,10,0
11,128,159,12,0
13,139,176,14,0
16,148,190,16,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
16,159,208,18,0
18,161,209,21,0
20,163,213,23,0
21,166,218,26,0
23,169,222,32,0
24,172,229,39,0
24,172,229,40,0
28,178,236,42,0
29,186,240,46,0
33,199,251,48,0
37,201,252,50,0
38,207,261,53,0
38,207,261,53,0
38,207,261,53,0
38,207,261,53,0
38,207,261,53,0
38,207,261,53,0
38,207,261,53,0
38,208,261,53,0
38,217,263,53,0
38,223,267,55,0
38,229,270,56,0
38,232,272,56,0
38,237,274,56,0
38,237,275,56,0
40,242,283,59,0
41,250,289,59,0
41,254,299,59,0
42,262,306,63,0
42,269,312,67,0
45,274,314,68,0
53,304,336,69,0
61,326,354,70,0
68,350,369,71,0
71,375,383,74,0
81,395,399,74,0
81,395,399,74,0
81,395,399,74,0
81,395,399,74,0
81,395,399,74,0
81,395,399,74,0
81,395,399,74,0
81,395,401,74,0
82,396,409,74,0
83,396,415,74,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2,0,0,0
0,8,5,3,0
0,16,8,5,0
0,23,11,5,0
0,29,14,5,0
0,35,19,9,0
0,36,20,9,0
2,46,33,11,0
3,61,53,11,0
3,79,68,11,0
3,95,86,12,0
3,110,101,13,0
3,110,101,13,0
3,110,101,13,0
3,110,101,13,0
3,110,101,13,0
3,110,101,13,0
3,110,101,13,0
3,111,102,13,0
4,129,114,15,0
4,147,124,16,0
4,165,138,17,0
6,183,151,19,0
6,197,167,20,0
6,197,167,20,0
6,197,167,20,0
6,197,167,20,0
6,197,167,20,0
6,197,167,20,0
6,197,167,20,0
6,198,168,21,0
6,200,174,22,0
6,202,176,25,0
6,204,178,28,0
6,210,180,32,0
6,212,182,34,0
6,212,183,34,0
7,217,188,34,0
9,220,190,36,0
11,226,198,41,0
13,231,204,47,0
14,238,214,52,0
14,238,214,52,0
14,238,214,52,0
14,238,214,52,0
14,238,214,52,0
14,238,214,52,0
14,238,214,52,0
14,238,214,52,0
14,243,219,52,0
14,254,224,55,0
14,260,227,55,0
14,266,230,56,0
14,272,233,56,0
14,272,234,56,0
14,276,238,57,0
14,283,244,59,0
14,293,255,64,0
14,301,262,65,0
14,304,266,67,0
14,309,268,67,0
23,336,290,68,0
30,357,304,71,0
33,382,311,73,0
40,403,332,73,0
49,432,345,73,0
49,432,345,73,0
49,432,345,73,0
49,432,345,73,0
49,432,345,73,0
49,432,345,73,0
49,432,345,73,0
49,432,346,73,0
51,437,354,73,0
51,441,360,73,0
51,444,372,73,0
52,450,377,73,0
52,451,384,73,0
52,451,384,73,0
52,451,384,73,0
52,451,384,73,0
52,451,384,73,0
52,451,384,73,0
52,451,384,73,0
53,453,385,73,0
73,484,405,79,0
85,513,430,84,0
101,547,453,90,0
122,574,483,94,0
138,609,506,99,0
140,614,506,102,0
153,652,544,108,0
165,687,580,108,0
174,735,616,117,0
187,772,645,124,0
203,818,680,132,0
203,820,680,132,0
210,827,695,138,0
216,833,705,142,0
220,839,716,147,0
226,844,727,153,0
234,846,740,155,0
234,847,740,155,0
234,850,750,155,0
234,859,757,156,0
234,863,762,156,0
234,870,767,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
234,876,771,156,0
0,2,0,0,0
0,8,5,3,0
0,16,8,3,0
0,23,11,3,0
0,29,14,5,0
0,35,19,9,0
0,36,20,9,0
2,44,35,11,0
3,55,59,11,0
3,70,77,11,0
3,85,96,12,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,100,113,13,0
4,116,127,13,0
4,132,139,16,0
4,149,154,16,0
6,165,169,17,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,178,188,19,0
6,180,194,21,0
6,182,196,25,0
6,184,198,31,0
6,190,200,35,0
6,192,202,38,0
6,192,203,38,0
6,197,208,39,0
7,200,210,42,0
7,206,218,48,0
9,212,223,52,0
9,220,233,55,0
9,220,233,55,0
9,220,233,55,0
9,220,233,55,0
9,220,233,55,0
9,220,233,55,0
9,220,233,55,0
9,220,233,55,0
9,225,238,55,0
9,236,243,56,0
9,242,246,56,0
9,248,249,57,0
9,254,252,57,0
9,254,253,57,0
9,258,257,57,0
9,265,263,60,0
9,275,274,63,0
9,284,281,64,0
9,287,285,65,0
9,292,287,65,0
18,319,309,66,0
25,340,323,68,0
28,365,330,71,0
35,386,351,72,0
44,415,364,72,0
44,415,364,72,0
44,415,364,72,0
44,415,364,72,0
44,415,364,72,0
44,415,364,72,0
44,415,364,72,0
44,415,365,72,0
46,417,376,72,0
46,418,385,72,0
46,418,400,72,0
47,421,408,72,0
47,421,416,72,0
47,421,416,72,0
47,421,416,72,0
47,421,416,72,0
47,421,416,72,0
47,421,416,72,0
47,421,416,72,0
48,423,417,72,0
68,455,437,77,0
80,485,462,79,0
96,519,485,85,0
117,547,514,87,0
134,582,536,92,0
136,587,536,95,0
150,624,576,100,0
161,654,617,101,0
174,701,654,106,0
187,736,684,114,0
204,779,722,121,0
204,781,722,121,0
213,786,739,125,0
217,791,750,131,0
220,796,762,137,0
228,801,774,142,0
231,804,787,149,0
231,805,787,149,0
231,808,797,149,0
231,817,804,150,0
231,821,809,150,0
231,828,814,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
231,834,818,150,0
0,2,0,0,0
0,8,5,3,0
0,16,8,3,0
0,23,11,3,0
0,29,14,5,0
0,35,19,9,0
0,36,20,9,0
2,44,35,11,0
3,55,59,11,0
3,70,77,11,0
3,85,96,12,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,100,113,13,0
4,116,127,13,0
4,132,139,16,0
4,149,154,17,0
6,165,169,19,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,178,188,21,0
6,180,194,22,0
6,182,196,26,0
6,184,198,30,0
6,190,200,34,0
7,192,202,36,0
7,192,203,36,0
7,197,208,37,0
7,200,210,41,0
9,207,218,45,0
12,212,223,51,0
12,220,233,54,0
12,220,233,54,0
12,220,233,54,0
12,220,233,54,0
12,220,233,54,0
12,220,233,54,0
12,220,233,54,0
12,220,233,54,0
12,225,238,54,0
12,236,243,55,0
12,242,246,55,0
12,248,249,56,0
12,254,252,56,0
12,254,253,56,0
12,258,257,57,0
12,265,263,58,0
12,275,274,63,0
12,285,281,65,0
12,288,285,66,0
12,293,287,66,0
21,320,309,67,0
28,341,323,68,0
31,366,330,70,0
38,387,351,70,0
47,416,364,70,0
47,416,364,70,0
47,416,364,70,0
47,416,364,70,0
47,416,364,70,0
47,416,364,70,0
47,416,364,70,0
47,416,365,70,0
49,418,376,70,0
49,419,385,70,0
49,419,400,70,0
50,422,408,70,0
50,422,416,70,0
50,422,416,70,0
50,422,416,70,0
50,422,416,70,0
50,422,416,70,0
50,422,416,70,0
50,422,416,70,0
51,424,417,70,0
71,456,437,76,0
83,486,462,79,0
99,520,485,87,0
120,547,515,89,0
137,582,536,95,0
139,587,536,98,0
152,624,576,104,0
161,654,617,107,0
170,701,654,116,0
185,736,684,122,0
202,778,722,129,0
202,780,722,129,0
207,785,739,137,0
211,790,750,143,0
216,795,762,147,0
223,799,775,152,0
228,802,788,156,0
228,803,788,156,0
228,806,798,156,0
228,815,805,157,0
228,819,810,157,0
228,826,815,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
228,832,819,157,0
0,2,0,0,0
0,8,5,3,0
0,16,8,3,0
0,23,11,3,0
0,29,14,5,0
0,35,19,9,0
0,36,20,9,0
2,44,35,11,0
3,55,59,11,0
3,70,77,11,0
3,85,96,12,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,100,113,13,0
4,116,127,13,0
4,132,139,16,0
4,149,154,16,0
6,165,169,17,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,177,187,18,0
6,178,188,19,0
6,180,194,20,0
7,182,196,23,0
9,184,198,26,0
9,190,200,30,0
10,192,202,32,0
10,192,203,32,0
10,197,208,33,0
11,200,210,36,0
12,207,218,41,0
14,213,223,47,0
15,221,233,51,0
15,221,233,51,0
15,221,233,51,0
15,221,233,51,0
15,221,233,51,0
15,221,233,51,0
15,221,233,51,0
15,221,233,51,0
15,226,238,51,0
15,237,243,52,0
15,243,246,52,0
15,249,249,53,0
15,255,252,53,0
15,255,253,53,0
15,259,257,53,0
15,266,263,54,0
15,276,274,59,0
15,286,281,60,0
15,289,286,62,0
15,294,288,62,0
24,321,310,63,0
31,342,324,65,0
34,367,331,68,0
41,388,352,69,0
50,417,365,69,0
50,417,365,69,0
50,417,365,69,0
50,417,365,69,0
50,417,365,69,0
50,417,365,69,0
50,417,365,69,0
50,417,366,69,0
52,419,377,69,0
52,420,386,69,0
52,420,401,69,0
53,423,409,69,0
53,423,417,69,0
53,423,417,69,0
53,423,417,69,0
53,423,417,69,0
53,423,417,69,0
53,423,417,69,0
53,423,417,69,0
54,425,418,69,0
74,457,438,75,0
86,487,463,77,0
102,521,486,84,0
123,549,516,86,0
140,584,537,92,0
142,589,537,95,0
157,626,577,99,0
166,656,618,102,0
179,703,656,107,0
192,738,686,115,0
208,781,723,123,0
208,783,723,123,0
215,788,740,129,0
219,793,751,135,0
222,798,763,141,0
230,803,775,146,0
233,806,788,152,0
233,807,788,152,0
233,810,798,152,0
233,819,805,153,0
233,823,810,153,0
233,830,815,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
233,836,819,153,0
0,2,0,0,0
0,8,5,3,0
0,16,8,3,0
0,23,11,3,0
0,29,14,5,0
0,35,19,9,0
0,36,20,9,0
2,44,35,11,0
3,55,59,11,0
3,70,77,11,0
3,85,96,12,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,99,112,13,0
3,100,113,13,0
4,116,127,13,0
4,132,139,16,0
4,149,154,17,0
6,165,169,19,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,177,187,20,0
6,178,188,21,0
6,180,194,22,0
6,182,196,26,0
8,184,198,29,0
8,190,200,33,0
9,192,202,35,0
9,192,203,35,0
10,197,208,35,0
10,200,210,39,0
10,207,218,45,0
10,213,224,52,0
11,221,234,55,0
11,221,234,55,0
11,221,234,55,0
11,221,234,55,0
11,221,234,55,0
11,221,234,55,0
11,221,234,55,0
11,221,234,55,0
11,226,239,55,0
11,237,244,56,0
11,243,247,56,0
11,249,250,57,0
11,255,253,57,0
11,255,254,57,0
11,259,258,57,0
11,266,264,58,0
11,276,275,61,0
11,286,282,62,0
11,289,287,63,0
11,294,289,63,0
20,321,311,64,0
27,342,325,66,0
30,367,332,68,0
37,388,353,68,0
46,417,366,68,0
46,417,366,68,0
46,417,366,68,0
46,417,366,68,0
46,417,366,68,0
46,417,366,68,0
46,417,366,68,0
46,417,367,68,0
48,419,378,68,0
48,420,387,68,0
